SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2023HU1133508,3,75,3,1,1,1,1,0,400,0,0,0,1,5,1,03117,1019518
2023HU1133508,4,75,0,1,1,1,0,0,400,0,0,0,1,5,1,03117,1019518
2023HU1133542,1,89,94,2,1,1,22,57600,397,0,0,6,1,2,1,03109,1019518
2023HU1133740,1,91,68,2,2,1,15,10100,71,0,0,6,1,5,1,03167,1019518
2023HU1133779,1,72,71,1,1,1,1,358000,501,0,0,6,4,1,2,03115,1019518
2023HU1133779,2,73,65,2,1,1,1,2000,501,0,0,6,4,1,2,03115,1019518
2023HU1133841,1,359,25,1,6,4,16,0,0,0,0,6,1,5,1,03160,1019518
2023HU1133886,1,165,39,1,1,1,22,651000,501,850,1,1,1,1,1,03106,1019518
2023HU1133886,2,167,35,2,1,1,21,656000,501,10,1,2,1,1,1,03106,1019518
2023HU1133886,3,182,4,2,1,1,2,0,501,0,0,0,1,5,1,03106,1019518
2023HU1133886,4,181,2,2,1,1,0,0,501,0,0,0,1,5,1,03106,1019518
2023HU1133886,5,183,0,2,1,1,0,0,501,0,0,0,1,5,1,03106,1019518
2023HU1133949,1,65,50,1,6,1,24,201000,501,2205,2,1,1,1,1,03161,1019518
2023HU1133949,2,59,50,2,9,1,22,140000,501,2205,2,2,1,1,1,03161,1019518
2023HU1133949,3,79,17,2,9,1,14,0,501,0,0,6,1,5,1,03161,1019518
2023HU1133949,4,89,11,1,9,1,8,0,501,0,0,0,1,5,1,03161,1019518
2023HU1134106,1,64,82,1,1,1,23,46600,258,2100,1,6,1,1,1,03101,1019518
2023HU1134106,2,49,25,2,1,1,22,0,258,0,0,6,1,1,1,03101,1019518
2023HU1134189,1,31,48,2,1,1,21,100000,344,2001,1,1,4,1,2,03114,1019518
2023HU1134189,2,30,50,1,1,1,16,3000,344,410,6,3,4,1,2,03114,1019518
2023HU1134189,3,31,20,2,1,1,19,3000,344,3648,1,1,1,5,1,03114,1019518
2023HU1134189,4,47,18,1,1,1,16,500,344,2723,3,1,1,5,1,03114,1019518
2023HU1134236,1,310,20,1,9,2,16,34500,221,9600,1,1,5,5,2,03163,1019518
2023HU1134236,2,252,22,2,9,2,21,22500,144,4130,1,1,1,5,1,03163,1019518
2023HU1134327,1,35,46,2,1,1,20,107000,501,3255,1,1,1,1,1,03103,1019518
2023HU1134327,2,43,48,1,1,1,21,68000,501,2310,3,1,1,1,1,03103,1019518
2023HU1134327,3,56,14,2,1,1,11,0,501,0,0,0,1,5,1,03103,1019518
2023HU1134327,4,48,11,1,1,1,8,0,501,0,0,0,1,5,1,03103,1019518
2023HU1134336,1,253,34,2,1,1,21,213000,501,52,1,1,1,1,1,03152,1019518
2023HU1134336,2,322,41,1,1,1,22,250000,501,440,1,1,1,1,1,03152,1019518
2023HU1134336,3,327,6,2,1,1,3,0,501,0,0,0,1,5,1,03152,1019518
2023HU1134336,4,329,2,1,1,1,0,0,501,0,0,0,1,5,1,03152,1019518
2023HU1134565,1,273,41,1,1,1,22,68000,432,4700,1,1,1,5,1,03102,1019518
2023HU1134565,2,266,33,2,1,1,21,50000,318,5940,1,1,4,5,2,03102,1019518
2023HU1134673,1,64,46,1,1,1,22,100000,501,2011,3,1,1,1,1,03152,1019518
2023HU1134673,2,71,40,2,9,1,22,81000,501,1840,3,1,1,1,1,03152,1019518
2023HU1134673,3,103,6,1,9,1,2,0,501,0,0,0,1,5,1,03152,1019518
2023HU1134673,4,58,3,1,9,1,1,0,501,0,0,0,1,5,1,03152,1019518
2023HU1134695,1,76,66,1,2,1,21,77200,501,110,3,1,1,1,1,03165,1019518
2023HU1134695,2,79,68,2,2,1,21,37700,501,0,0,6,1,1,1,03165,1019518
2023HU1134695,3,144,40,1,2,1,16,10000,501,0,0,6,1,5,1,03165,1019518
2023HU1134818,1,284,37,2,1,1,22,2200,357,440,2,1,1,1,1,03167,1019518
2023HU1134818,2,283,38,1,1,1,22,107000,357,230,2,1,1,1,1,03167,1019518
2023HU1134818,3,305,7,1,1,1,4,0,357,0,0,0,1,5,1,03167,1019518
2023HU1134818,4,296,5,2,1,1,2,0,357,0,0,0,1,5,1,03167,1019518
2023HU1134846,1,86,62,2,1,1,18,50000,468,5860,3,6,1,1,1,03151,1019518
2023HU1134846,2,79,69,1,1,1,15,44000,468,7340,2,6,1,1,1,03151,1019518
2023HU1134940,1,54,43,2,1,1,22,83000,501,4840,1,1,1,1,1,03101,1019518
2023HU1134940,2,68,51,1,1,1,19,100000,501,9005,1,1,1,1,1,03101,1019518
2023HU1134940,3,65,11,1,1,1,8,0,501,0,0,0,1,5,1,03101,1019518
2023HU1134940,4,64,7,1,1,1,4,0,501,0,0,0,1,5,1,03101,1019518
2023HU1134971,1,51,74,1,1,1,24,214000,501,1720,1,6,1,1,1,03159,1019518
2023HU1134971,2,48,68,2,1,1,21,15000,501,1220,4,1,1,1,1,03159,1019518
2023HU1134998,1,69,85,1,1,1,22,65000,458,4760,1,1,1,3,1,03101,1019518
2023HU1135006,1,45,63,1,1,1,22,44800,291,4030,1,1,1,5,1,03152,1019518
2023HU1135046,1,60,24,2,6,1,21,0,0,2435,4,6,1,5,1,03101,1019518
2023HU1135109,1,88,64,1,2,1,19,15250,198,5850,2,6,1,1,1,03118,1019518
2023HU1135109,2,84,63,2,2,1,20,24000,198,0,0,6,1,1,1,03118,1019518
2023HU1135242,1,58,29,2,1,2,20,40000,260,440,7,1,1,5,1,03151,1019518
2023HU1135312,1,36,50,2,9,16,21,24000,501,3602,1,1,4,1,2,03102,1019518
2023HU1135312,2,37,59,1,9,16,20,85000,501,7000,1,1,4,1,2,03102,1019518
2023HU1135312,3,46,26,1,9,16,16,13300,501,0,0,6,4,5,2,03102,1019518
2023HU1135451,1,121,63,2,2,1,19,55000,357,0,0,6,1,3,1,03116,1019518
2023HU1135476,1,92,60,2,2,1,15,82000,414,2360,2,1,5,5,2,03167,1019518
2023HU1135476,2,125,29,2,2,1,16,1000,414,4720,1,3,1,5,1,03167,1019518
2023HU1135476,3,68,70,1,2,1,22,49800,347,0,0,6,1,5,1,03167,1019518
2023HU1135538,1,76,81,1,2,1,21,104000,501,0,0,6,1,2,1,03167,1019518
2023HU1135554,1,171,54,1,1,1,22,746000,501,440,1,1,1,3,1,03159,1019518
2023HU1135815,1,73,32,1,1,1,21,75000,501,845,1,1,1,1,1,03108,1019518
2023HU1135815,2,58,34,2,1,1,21,150000,501,440,1,1,1,1,1,03108,1019518
2023HU1135847,1,57,69,1,6,1,16,12600,501,4230,2,6,4,1,2,03162,1019518
2023HU1135847,2,65,65,2,6,1,16,42000,501,4230,2,1,4,1,2,03162,1019518
2023HU1135847,3,53,35,1,6,1,20,30000,501,5300,2,1,1,5,1,03162,1019518
2023HU1135847,4,32,27,1,6,1,21,110000,501,1021,2,1,1,5,1,03162,1019518
2023HU1136112,1,160,37,2,2,1,22,55000,433,5710,4,1,1,1,1,03161,1019518
2023HU1136112,2,157,35,2,8,7,21,30000,433,1108,1,1,1,1,1,03161,1019518
2023HU1136310,1,73,55,2,1,1,21,73000,362,3322,1,1,4,1,2,03108,1019518
2023HU1136310,2,76,55,1,1,1,18,10000,362,6410,6,3,4,1,2,03108,1019518
2023HU1136310,3,101,19,2,1,1,18,0,362,0,0,6,1,5,1,03108,1019518
2023HU1136604,1,102,32,2,9,1,21,99000,501,2640,1,1,1,5,1,03154,1019518
2023HU1136719,1,132,27,1,6,1,22,60000,398,8760,1,1,1,5,1,03102,1019518
2023HU1136719,2,160,53,2,6,1,19,18000,398,3602,1,1,4,3,2,03102,1019518
2023HU1136731,1,66,46,1,6,1,21,82000,501,640,4,1,4,1,2,03108,1019518
2023HU1136731,2,60,46,2,6,1,21,85000,501,3255,1,1,4,1,2,03108,1019518
2023HU1136731,3,53,8,2,6,1,5,0,501,0,0,0,1,5,1,03108,1019518
2023HU1136753,1,472,24,2,2,1,20,21000,261,3603,1,1,5,5,2,03168,1019518
2023HU1136753,2,266,53,1,2,1,16,32000,261,8800,1,1,5,3,2,03168,1019518
2023HU1136797,1,111,61,2,9,2,19,3000,348,4220,6,6,1,1,1,03153,1019518
2023HU1136797,2,75,65,1,9,1,16,65200,348,3802,4,6,1,1,1,03153,1019518
2023HU1136888,1,98,51,2,1,1,22,296000,501,3300,1,1,1,3,1,03115,1019518
2023HU1136888,2,101,17,2,1,1,14,0,501,0,0,6,1,5,1,03115,1019518
2023HU1136909,1,49,28,1,6,1,21,78000,500,1350,1,1,5,1,2,03106,1019518
2023HU1136909,2,47,26,2,6,1,21,20000,500,4840,1,6,5,1,2,03106,1019518
2023HU1137164,1,52,45,1,2,2,17,4000,25,8255,1,1,1,5,1,03110,1019518
2023HU1137164,2,54,43,2,1,3,1,34000,215,5240,1,1,1,5,1,03110,1019518
2023HU1137295,1,92,63,2,2,1,21,82000,501,1600,1,1,1,3,1,03165,1019518
2023HU1137295,2,101,38,2,2,1,1,91000,501,710,1,3,1,1,1,03165,1019518
2023HU1137295,3,140,35,1,2,1,16,40000,501,7330,1,1,1,5,1,03165,1019518
2023HU1137295,4,85,23,1,2,1,16,0,501,4760,1,6,1,5,1,03165,1019518
2023HU1137295,5,155,10,1,2,1,8,0,501,0,0,0,1,5,1,03165,1019518
2023HU1137295,6,174,1,2,2,1,0,0,501,0,0,0,1,5,1,03165,1019518
2023HU1137295,7,136,22,2,2,1,16,14400,92,5860,2,1,1,5,1,03165,1019518
2023HU1137303,1,53,58,2,1,1,22,0,501,2545,3,6,1,1,1,03101,1019518
2023HU1137303,2,56,57,1,1,1,22,646000,501,1410,1,1,1,1,1,03101,1019518
2023HU1137303,3,50,24,1,1,1,16,15800,501,9620,1,1,1,5,1,03101,1019518
2023HU1137737,1,89,39,1,1,1,16,4,10,4510,6,1,1,1,1,03156,1019518
2023HU1137737,2,112,41,2,1,1,19,2500,10,420,2,1,4,1,2,03156,1019518
2023HU1137737,3,117,3,2,1,1,2,0,10,0,0,0,1,5,1,03156,1019518
2023HU1137755,1,94,62,2,2,1,21,75380,478,5400,1,1,1,3,1,03104,1019518
2023HU1137775,1,133,42,1,1,1,22,190600,501,650,1,1,1,1,1,03153,1019518
2023HU1137775,2,133,42,1,1,1,21,85000,501,630,1,1,1,1,1,03153,1019518
2023HU1137775,3,162,5,1,1,1,2,0,501,0,0,0,1,5,1,03153,1019518
2023HU1137776,1,81,35,2,1,1,21,92000,501,630,1,1,1,1,1,03116,1019518
2023HU1137776,2,69,35,1,1,1,21,85000,501,2710,1,1,1,1,1,03116,1019518
2023HU1137776,3,73,6,1,1,1,3,0,501,0,0,0,1,5,1,03116,1019518
2023HU1137916,1,130,25,2,1,1,19,30000,192,7700,1,1,1,5,1,03155,1019518
2023HU1137916,2,127,26,2,1,1,19,600,3,440,6,1,1,5,1,03155,1019518
2023HU1138010,1,100,37,2,1,8,22,83000,404,2002,3,1,1,1,1,03106,1019518
2023HU1138010,2,111,39,1,9,3,17,37000,404,3930,1,1,1,1,1,03106,1019518
2023HU1138010,3,96,3,1,9,8,2,0,404,0,0,0,1,5,1,03106,1019518
2023HU1138010,4,96,1,1,9,8,0,0,404,0,0,0,1,5,1,03106,1019518
2023HU1138070,1,87,24,1,1,1,21,47320,300,1006,3,1,1,5,1,03155,1019518
2023HU1138070,2,52,25,2,1,1,24,8000,50,3150,2,1,1,5,1,03155,1019518
2023HU1138223,1,63,56,1,1,1,21,68000,501,810,6,1,1,1,1,03160,1019518
2023HU1138223,2,58,60,2,1,1,21,115000,501,3255,1,1,1,1,1,03160,1019518
2023HU1138297,1,150,35,2,1,1,22,89000,501,2310,3,1,4,1,2,03159,1019518
2023HU1138297,2,163,35,1,1,1,22,160000,501,1021,1,1,4,1,2,03159,1019518
2023HU1138297,3,158,8,2,1,1,4,0,501,0,0,0,1,5,1,03159,1019518
2023HU1138297,4,158,5,2,1,1,2,0,501,0,0,0,1,5,1,03159,1019518
2023HU1138370,1,67,46,2,9,2,21,32280,208,2910,1,1,1,5,1,03155,1019518
2023HU1138560,1,400,65,1,1,1,21,70000,501,0,0,6,1,1,1,03157,1019518
2023HU1138560,2,401,68,2,1,1,20,57000,501,2180,2,1,1,1,1,03157,1019518
2023HU1138560,3,270,40,2,1,1,22,70000,501,360,1,1,4,5,2,03157,1019518
2023HU1138560,4,270,37,2,1,1,19,0,501,0,0,6,3,5,1,03157,1019518
2023HU1138560,5,318,36,1,1,1,19,45000,501,4700,1,1,1,5,1,03157,1019518
2023HU1138560,6,379,3,2,1,1,2,0,501,0,0,0,1,5,1,03157,1019518
2023HU1138560,7,379,1,2,1,1,0,0,501,0,0,0,1,5,1,03157,1019518
2023HU1138560,8,317,38,1,1,1,16,50000,501,9645,1,1,1,1,1,03157,1019518
2023HU1138619,1,74,33,1,1,1,22,185000,501,440,1,1,1,5,1,03154,1019518
2023HU1138686,1,77,58,1,2,1,19,5600,35,9510,1,6,1,3,1,03165,1019518
2023HU1138784,1,73,28,1,1,1,22,100000,501,800,1,1,1,5,1,03152,1019518
2023HU1138852,1,90,47,1,8,2,23,130000,501,1021,1,1,1,1,1,03164,1019518
2023HU1138852,2,92,46,2,8,2,17,0,501,0,0,6,5,1,2,03164,1019518
2023HU1138852,3,100,22,1,8,2,16,5600,501,4251,1,6,1,5,1,03164,1019518
2023HU1138852,4,100,20,1,8,2,1,64000,501,2545,3,1,1,5,1,03164,1019518
2023HU1138852,5,88,13,2,8,2,11,0,501,0,0,0,1,5,1,03164,1019518
2023HU1138928,1,35,48,1,9,1,22,280000,501,940,1,1,1,1,1,03104,1019518
2023HU1138928,2,80,47,2,1,1,20,6000,501,2040,1,1,1,1,1,03104,1019518
2023HU1138928,3,114,7,2,1,1,4,0,501,0,0,0,1,5,1,03104,1019518
2023HU1138928,4,45,18,2,6,1,16,3000,501,4622,3,6,4,5,2,03104,1019518
2023HU1138933,1,535,55,2,8,2,16,54000,364,7810,1,1,5,2,2,03164,1019518
2023HU1138933,2,514,27,1,8,2,16,20000,364,7855,1,1,1,5,1,03164,1019518
2023HU1138988,1,63,67,2,1,1,18,23000,161,9920,9,3,1,2,1,03101,1019518
2023HU1139013,1,93,55,1,1,1,19,147000,501,440,1,1,4,1,2,03101,1019518
2023HU1139013,2,108,50,2,1,1,20,57000,501,8740,1,1,4,1,2,03101,1019518
2023HU1139044,1,47,62,2,2,1,19,43000,275,5860,3,1,1,5,1,03161,1019518
2023HU1139128,1,139,64,2,1,1,15,4600,30,3655,2,1,1,5,1,03114,1019518
2023HU1139231,1,70,62,1,8,2,16,45100,394,4110,1,1,4,1,2,03108,1019518
2023HU1139231,2,44,54,2,8,2,16,40000,394,4000,8,1,4,1,2,03108,1019518
2023HU1139231,3,41,30,2,8,2,16,30000,394,6442,1,1,1,5,1,03108,1019518
2023HU1139231,4,38,23,2,8,2,16,35000,394,3424,1,1,1,5,1,03108,1019518
2023HU1139231,5,61,10,2,8,2,7,0,394,0,0,0,1,5,1,03108,1019518
2023HU1139248,1,94,35,2,1,1,20,81000,501,4040,1,1,1,5,1,03159,1019518
2023HU1139248,2,102,32,1,1,1,16,60000,392,4110,1,1,1,5,1,03159,1019518
2023HU1139304,1,123,61,2,1,1,20,104560,501,5550,5,1,1,3,1,03105,1019518
2023HU1139473,1,150,23,2,1,1,22,100000,501,1021,1,1,1,1,1,03160,1019518
2023HU1139473,2,192,26,1,9,2,22,92000,501,1021,1,1,1,1,1,03160,1019518
2023HU1139491,1,159,44,1,1,1,22,104000,501,1006,1,6,1,1,1,03152,1019518
2023HU1139491,2,146,45,2,1,1,22,46000,501,2002,2,1,1,1,1,03152,1019518
2023HU1139603,1,112,73,2,1,1,21,59000,405,4920,6,1,4,2,2,03106,1019518
2023HU1139684,1,54,33,1,6,1,21,100500,499,120,2,1,4,1,2,03108,1019518
2023HU1139684,2,62,31,2,6,1,24,76200,499,3050,1,1,1,1,1,03108,1019518
2023HU1139684,3,57,4,2,6,1,1,0,499,0,0,0,1,5,1,03108,1019518
2023HU1139684,4,57,3,2,6,1,1,0,499,0,0,0,1,5,1,03108,1019518
2023HU1139684,5,56,1,1,6,1,0,0,499,0,0,0,1,5,1,03108,1019518
2023HU1139720,1,82,50,1,1,2,11,84000,234,7720,1,1,5,1,2,03109,1019518
2023HU1139720,2,81,46,2,9,2,15,0,234,0,0,6,5,1,2,03109,1019518
2023HU1139720,3,113,19,2,1,2,16,8000,234,4600,3,1,1,5,1,03109,1019518
2023HU1139720,4,101,17,1,1,2,13,3000,234,8040,1,1,1,5,1,03109,1019518
2023HU1139720,5,113,12,2,1,2,8,0,234,0,0,0,1,5,1,03109,1019518
2023HU1139720,6,102,8,1,1,2,4,0,234,0,0,0,1,5,1,03109,1019518
2023HU1139866,1,472,47,2,2,1,14,19000,92,9610,3,3,1,5,1,03163,1019518
2023HU1139866,2,690,17,1,2,1,16,0,92,0,0,6,1,5,1,03163,1019518
2023HU1139882,1,42,78,2,2,1,17,14400,162,0,0,6,1,2,1,03165,1019518
2023HU1139882,2,41,57,2,2,1,19,30000,162,4622,1,1,1,5,1,03165,1019518
2023HU1139882,3,73,42,1,2,1,16,0,162,0,0,6,1,5,1,03165,1019518
2023HU1139882,4,96,32,2,2,1,19,5600,162,5240,1,6,1,5,1,03165,1019518
2023HU1139940,1,343,63,2,2,1,19,40000,260,4810,2,1,1,3,1,03117,1019518
2023HU1140093,1,76,58,2,9,17,23,54000,342,0,0,6,4,3,2,03156,1019518
2023HU1140424,1,54,62,1,5,2,17,52000,302,8990,1,1,5,1,2,03102,1019518
2023HU1140424,2,54,70,2,5,2,10,8300,302,0,0,6,4,1,2,03102,1019518
2023HU1141010,1,53,79,2,1,1,19,14400,273,0,0,6,1,1,1,03110,1019518
2023HU1141010,2,65,80,1,1,1,18,34000,273,0,0,6,1,1,1,03110,1019518
2023HU1141057,1,70,73,1,6,1,20,32500,399,4720,1,1,5,1,2,03108,1019518
2023HU1141057,2,80,66,2,6,1,21,40000,399,3515,1,1,5,1,2,03108,1019518
2023HU1141079,1,84,51,1,2,1,16,16000,177,4230,1,1,1,1,1,03165,1019518
2023HU1141079,2,99,48,2,2,1,15,20000,177,4230,1,1,1,1,1,03165,1019518
2023HU1141145,1,93,36,2,1,1,21,97000,501,440,1,1,1,1,1,03155,1019518
2023HU1141145,2,91,36,1,1,1,21,137000,501,52,1,1,1,1,1,03155,1019518
2023HU1141196,1,122,34,2,8,2,21,55120,263,800,1,1,5,5,2,03112,1019518
2023HU1141196,2,90,46,1,8,2,15,20000,126,8225,1,1,5,5,2,03112,1019518
2023HU1141196,3,99,8,2,8,2,5,0,263,0,0,0,1,5,1,03112,1019518
2023HU1141523,1,65,66,2,1,1,21,23700,501,5120,1,3,1,1,1,03114,1019518
2023HU1141523,2,61,68,1,1,1,18,83800,501,650,1,6,1,1,1,03114,1019518
2023HU1141523,3,66,31,1,1,1,18,43760,501,9620,1,1,1,5,1,03114,1019518
2023HU1141752,1,50,70,2,2,1,20,44600,312,0,0,6,1,5,1,03118,1019518
2023HU1141778,1,69,45,2,1,1,22,207000,501,2435,3,1,1,1,1,03107,1019518
2023HU1141778,2,77,47,1,1,1,22,12700,501,4435,1,1,1,1,1,03107,1019518
2023HU1141778,3,90,11,2,1,1,8,0,501,0,0,0,1,5,1,03107,1019518
2023HU1141778,4,83,8,1,1,1,5,0,501,0,0,0,1,5,1,03107,1019518
2023HU1141860,1,64,88,2,1,1,16,31100,217,0,0,6,1,2,1,03109,1019518
2023HU1142063,1,72,57,1,1,1,20,41000,263,220,1,3,1,3,1,03101,1019518
2023HU1142100,1,104,67,1,1,1,21,70400,501,4920,1,6,1,1,1,03107,1019518
2023HU1142100,2,105,67,2,1,1,16,37600,501,4510,6,1,1,1,1,03107,1019518
2023HU1142100,3,72,31,2,1,1,21,33000,501,2435,2,1,1,5,1,03107,1019518
2023HU1142242,1,79,61,1,1,1,21,22000,139,2722,1,1,1,5,1,03107,1019518
2023HU1142310,1,155,69,1,2,1,21,33000,501,410,7,6,1,1,1,03158,1019518
2023HU1142310,2,166,70,2,2,1,21,85000,501,0,0,6,1,1,1,03158,1019518
2023HU1142339,1,56,46,2,3,2,19,23400,306,5240,1,1,1,1,1,03151,1019518
2023HU1142339,2,84,53,1,3,2,19,50000,306,4040,1,1,5,1,2,03151,1019518
2023HU1142339,3,70,6,2,3,2,3,0,306,0,0,0,1,5,1,03151,1019518
2023HU1142452,1,285,68,1,1,1,16,31500,224,0,0,6,1,5,1,03111,1019518
2023HU1142524,1,116,64,1,9,2,18,100000,501,9130,1,1,4,5,2,03118,1019518
2023HU1142575,1,64,41,2,1,1,22,27200,501,2435,3,2,1,1,1,03107,1019518
2023HU1142575,2,68,39,1,1,1,24,181500,501,1800,5,1,1,1,1,03107,1019518
2023HU1142575,3,80,9,2,1,1,6,0,501,0,0,0,1,5,1,03107,1019518
2023HU1142575,4,73,7,1,1,1,3,0,501,0,0,0,1,5,1,03107,1019518
2023HU1142685,1,42,66,2,2,1,19,40000,219,5400,2,1,1,5,1,03159,1019518
2023HU1142685,2,54,36,2,2,1,16,0,219,0,0,6,3,5,1,03159,1019518
2023HU1142824,1,89,94,2,1,1,7,3000,20,0,0,6,4,2,2,03152,1019518
2023HU1142824,2,88,37,2,1,1,21,30000,191,5860,1,2,1,3,1,03152,1019518
2023HU1142883,1,75,21,2,2,1,18,31000,196,2300,1,1,1,5,1,03158,1019518
2023HU1142907,1,55,27,1,8,2,16,33000,343,4020,1,1,1,5,1,03163,1019518
2023HU1142907,2,80,30,1,8,2,16,38000,343,4000,1,1,5,5,2,03163,1019518
2023HU1142907,3,72,15,1,8,2,12,0,343,0,0,0,1,5,1,03163,1019518
2023HU1142907,4,48,57,1,8,2,1,38000,343,9130,1,1,5,1,2,03163,1019518
2023HU1142907,5,51,46,2,8,2,1,33000,343,4220,1,1,5,1,2,03163,1019518
2023HU1142907,6,66,6,2,8,2,3,0,343,0,0,0,1,5,1,03163,1019518
2023HU1142907,7,60,26,2,8,2,16,0,0,5740,7,6,5,5,2,03163,1019518
2023HU1143020,1,57,43,2,1,1,22,93000,501,5740,1,1,1,4,1,03101,1019518
2023HU1143191,1,112,47,2,9,2,18,22000,145,3655,1,1,4,1,2,03164,1019518
2023HU1143191,2,113,47,1,9,2,16,29000,145,6410,1,1,5,1,2,03164,1019518
2023HU1143191,3,90,19,1,9,2,18,1700,145,2636,1,1,1,5,1,03164,1019518
2023HU1143191,4,133,16,2,9,2,13,0,145,0,0,6,1,5,1,03164,1019518
2023HU1143191,5,109,8,2,9,2,4,0,145,0,0,0,1,5,1,03164,1019518
2023HU1143243,1,87,55,2,1,1,19,42000,270,440,1,1,1,3,1,03115,1019518
2023HU1143500,1,84,53,1,1,1,21,696000,501,120,1,1,1,3,1,03106,1019518
2023HU1143807,1,69,60,2,1,1,16,52000,381,4700,1,1,1,2,1,03102,1019518
2023HU1143807,2,77,20,1,9,1,16,25000,381,9620,1,1,1,5,1,03102,1019518
2023HU1143935,1,91,74,1,2,1,13,3700,85,0,0,6,1,1,1,03104,1019518
2023HU1143935,2,92,70,2,2,1,20,11800,85,0,0,6,1,1,1,03104,1019518
2023HU1143998,1,88,58,1,1,1,21,100000,501,1530,3,1,1,1,1,03152,1019518
2023HU1143998,2,85,57,2,1,1,21,60000,501,2310,3,1,1,1,1,03152,1019518
2023HU1143998,3,71,22,2,1,1,19,0,501,0,0,6,1,5,1,03152,1019518
2023HU1143998,4,102,15,2,1,1,13,0,501,0,0,0,1,5,1,03152,1019518
2023HU1144020,1,116,67,2,9,2,1,19000,352,0,0,6,5,1,2,03157,1019518
2023HU1144020,2,110,74,1,9,2,16,19000,352,0,0,6,4,1,2,03157,1019518
2023HU1144020,3,73,51,2,9,2,21,95000,352,3645,1,1,4,5,2,03157,1019518
2023HU1144020,4,100,49,1,9,2,16,2100,352,8990,1,1,4,5,2,03157,1019518
2023HU1144020,5,96,16,1,9,2,13,0,352,0,0,6,1,5,1,03157,1019518
2023HU1144128,1,141,61,1,1,1,21,731000,501,10,1,1,1,1,1,03111,1019518
2023HU1144128,2,142,48,2,1,1,23,50000,501,2100,1,1,1,1,1,03111,1019518
2023HU1144128,3,222,21,1,1,1,16,7000,501,4030,1,6,1,5,1,03111,1019518
2023HU1144177,1,115,31,1,6,1,24,40000,255,2205,2,1,5,5,2,03160,1019518
2023HU1144432,1,61,67,2,1,1,23,64050,501,3090,2,1,1,1,1,03161,1019518
2023HU1144432,2,56,67,1,1,1,23,52000,501,3090,2,1,1,1,1,03161,1019518
2023HU1144449,1,69,68,1,1,1,17,44100,110,0,0,6,1,1,1,03164,1019518
2023HU1144449,2,63,69,2,1,1,19,0,110,2634,1,6,1,1,1,03164,1019518
2023HU1144449,3,82,4,1,1,1,2,0,110,0,0,0,1,5,1,03164,1019518
2023HU1144449,4,80,4,2,1,1,1,0,110,0,0,0,1,5,1,03164,1019518
2023HU1144449,5,80,0,2,1,1,0,0,110,0,0,0,1,5,1,03164,1019518
2023HU1144449,6,85,8,2,1,1,4,0,110,0,0,0,1,5,1,03164,1019518
2023HU1144527,1,153,40,1,1,1,22,245000,501,1240,1,1,1,1,1,03151,1019518
2023HU1144527,2,143,41,2,1,1,22,360000,501,735,1,1,1,1,1,03151,1019518
2023HU1144527,3,221,7,1,1,1,4,0,501,0,0,0,1,5,1,03151,1019518
2023HU1144527,4,230,4,2,1,1,2,0,501,0,0,0,1,5,1,03151,1019518
2023HU1144569,1,53,55,1,1,1,16,55000,501,8030,1,1,5,1,2,03164,1019518
2023HU1144569,2,54,52,2,1,1,16,40000,501,4220,1,1,4,1,2,03164,1019518
2023HU1144569,3,44,23,2,1,1,21,65000,501,2825,1,1,1,5,1,03164,1019518
2023HU1144569,4,59,19,2,1,1,19,4000,501,4110,1,1,1,5,1,03164,1019518
2023HU1144798,1,34,75,2,2,1,19,24700,172,0,0,6,1,2,1,03118,1019518
2023HU1144882,1,70,77,2,1,1,23,130800,501,0,0,6,1,2,1,03106,1019518
2023HU1145069,1,65,88,2,1,1,19,39500,277,0,0,6,1,2,1,03108,1019518
2023HU1145363,1,60,29,2,1,1,18,71000,501,4110,1,1,1,5,1,03155,1019518
2023HU1145363,2,53,28,2,1,1,19,37660,501,5740,1,1,1,5,1,03155,1019518
2023HU1145652,1,148,50,1,1,1,22,161000,501,420,2,1,1,5,1,03153,1019518
2023HU1145652,2,198,49,1,1,1,19,200000,501,10,1,1,3,5,1,03153,1019518
2023HU1145779,1,185,47,2,1,1,21,0,501,0,0,6,1,1,1,03101,1019518
2023HU1145779,2,201,46,1,1,1,22,432000,501,1032,6,1,4,1,2,03101,1019518
2023HU1145779,3,187,16,1,1,1,13,0,501,0,0,6,1,5,1,03101,1019518
2023HU1145779,4,226,16,2,6,1,12,0,0,0,0,6,5,5,2,03101,1019518
2023HU1145811,1,197,34,1,8,2,16,25000,412,9122,2,2,1,5,1,03162,1019518
2023HU1145811,2,181,33,1,8,2,16,62000,412,6442,1,3,1,5,1,03162,1019518
2023HU1145811,3,135,75,1,9,2,16,9100,412,4230,1,6,4,1,2,03162,1019518
2023HU1145811,4,148,74,1,8,2,15,41100,287,4760,1,1,4,1,2,03162,1019518
2023HU1145811,5,166,16,2,1,2,14,2000,12,4720,1,1,1,5,1,03162,1019518
2023HU1146048,1,124,27,2,2,1,16,38000,183,3930,1,1,1,5,1,03166,1019518
2023HU1146048,2,128,8,2,2,1,5,0,183,0,0,0,1,5,1,03166,1019518
2023HU1146166,1,71,27,1,1,1,21,87500,501,845,1,1,1,5,1,03154,1019518
2023HU1146166,2,63,26,2,1,1,21,69000,441,735,1,1,1,5,1,03154,1019518
